,Timestamp,Z1_mean,Z1_max,Z1_min,Z1_std,Z1_skew,Z1_kurtosis,Z1_peakTopeak,Z1_RMS,Z1_crestFactor,Z1_shapeFactor,Z1_impulseFactor,Z1_marginFactor,energy_Signal,spectrum_Mean,spectrum_Std,spectrum_Skew,spectrum_Kur,machine_Status_max,Temperature_avg,Current_avg,Current_max,Mould_life
554,2020/8/6 09:14,0.170452279,0.5859375,-0.308837891,0.057753841,0.184892095,9.172351085,0.894775391,0.179926561,3.25653699,1.04713152,3.438487792,19.8455529,0.029038061,81.39443566,43.13566841,0.689444617,0.443339793,1,36.5,119.5,125,3
555,2020/8/6 09:15,0.172836617,0.606689453,-0.233154297,0.061907801,0.073638442,7.541463888,0.83984375,0.183625329,3.303952979,1.051703541,3.509415851,19.90159772,0.029885686,85.4882736,44.84145019,0.688607819,1.15533366,1,36.5,112.5,114,3
556,2020/8/6 09:16,0.170258629,0.661621094,-0.280761719,0.0618978,0.102244924,8.139368915,0.942382813,0.182085828,3.6335672,1.052014449,3.863655488,22.08515542,0.029323911,85.12071232,44.03511761,0.649852919,0.715652576,1,36.5,110,111,3
557,2020/8/6 09:17,0.171249673,0.604248047,-0.269775391,0.061138688,-0.007784251,7.426243125,0.874023438,0.182119414,3.317867299,1.051211047,3.522276998,20.13179974,0.029429542,88.02719311,45.81295545,0.597987924,0.127803686,1,36.6,131.5,150,3
558,2020/8/6 09:18,0.171553553,0.653076172,-0.233154297,0.062003291,0.172859542,7.054978672,0.886230469,0.183061734,3.567518773,1.053086678,3.791627199,21.61209824,0.02966719,84.98246651,44.76233181,0.655834782,0.746722911,1,36.6,119.5,127,3
559,2020/8/6 09:19,0.171589748,0.643310547,-0.301513672,0.062179232,0.033324118,7.146173145,0.944824219,0.182953418,3.516253234,1.052665953,3.738806875,21.29711475,0.029605696,84.90374897,44.89147894,0.713769227,0.684482327,1,36.6,117.5,120,3
560,2020/8/6 09:20,0.168637974,0.611572266,-0.301513672,0.060947133,0.047542193,8.115050779,0.913085938,0.180193226,3.393980345,1.05105837,3.606539996,20.80772183,0.028755045,82.61602112,42.91920639,0.633305665,0.347361042,1,36.6,119.5,120,3
561,2020/8/6 09:21,0.170836136,0.620117188,-0.288085938,0.063534913,0.100349225,7.173662693,0.908203125,0.181973186,3.407739358,1.055639837,3.636594057,20.86846538,0.029077555,84.26033517,44.38373365,0.692093161,0.396172071,1,36.7,131.5,138,3
562,2020/8/6 09:22,0.171466137,0.596923828,-0.280761719,0.061098976,0.052852037,7.416169554,0.877685547,0.183162129,3.258991536,1.051099202,3.457000679,19.65780225,0.029815281,86.31962607,44.63483873,0.637817629,0.333023548,1,36.7,122,126,3
563,2020/8/6 09:23,0.171161868,0.590820313,-0.267333984,0.062021579,0.031095887,7.302247032,0.858154297,0.18239335,3.239264552,1.05263721,3.444524105,19.67862976,0.029420658,83.77881532,43.63445484,0.691963188,0.811207076,1,36.75,120,121,3
564,2020/8/6 09:24,0.171912858,0.661621094,-0.295410156,0.063638989,0.149243498,7.131504671,0.95703125,0.182903165,3.617329932,1.05575327,3.858413281,22.04406949,0.029403647,89.11334273,46.52568227,0.628101604,0.253895949,1,36.8,111,112,3
565,2020/8/6 09:25,0.170913195,0.570068359,-0.303955078,0.060691643,0.139080176,7.572309867,0.874023438,0.181051578,3.148651702,1.052173073,3.342018214,19.25292302,0.029096198,85.27752671,44.16630692,0.591408239,0.175420404,1,36.8,118.5,127,3
566,2020/8/6 09:26,0.172225581,0.588378906,-0.301513672,0.063952671,-0.025413826,7.167211488,0.889892578,0.18312439,3.213001314,1.05570323,3.428895733,19.55457638,0.029444598,85.12568584,44.72325112,0.666034776,0.609420505,1,36.8,126,141,3
567,2020/8/6 09:27,0.170734299,0.620117188,-0.283203125,0.062419087,0.117419052,7.558124518,0.903320313,0.181975477,3.40769645,1.053838523,3.627785505,20.79678371,0.029218932,84.47935862,44.60234074,0.648001568,0.232349186,1,36.8,113.5,114,3
568,2020/8/6 09:28,0.171022438,9.998779297,-10,0.933286864,0.394681659,33.8151195,19.9987793,0.949253825,10.53459015,2.390645221,57.67181929,63.41799844,0.030058455,84.71924457,44.84624494,0.701467897,0.623352628,1,36.9,120.5,121,3
569,2020/8/6 09:29,0.163053944,9.998779297,-10,3.014384258,0.005300945,0.641355149,19.9987793,3.018681,3.312705119,1.288653983,62.10239619,1.822154429,0.025922522,84.32132074,43.61293985,0.617628239,0.162063398,1,36.9,127,137,3
570,2020/8/6 09:30,0.195169628,9.998779297,-10,3.129564774,-0.017941503,0.612879315,19.9987793,3.135212732,3.189576228,1.289791439,53.15552515,1.692200948,0.035383203,84.61061877,44.53818958,0.63836543,0.2634338,1,36.9,147,154,3
571,2020/8/6 09:31,0.169875397,9.998779297,-10,3.305364639,0.00129908,0.519543536,19.9987793,3.309676053,3.021443742,1.292253304,59.20669713,1.524303017,0.028520182,85.07825626,44.84040649,0.646237499,0.186856961,1,37,135.5,142,3
572,2020/8/6 09:32,0.162159436,9.998779297,-10,3.258408842,-0.003272837,0.577976757,19.9987793,3.262663759,3.064980255,1.291568312,60.02634888,1.566884942,0.027746621,84.65388706,44.40578755,0.694485454,0.444327769,1,37,121.5,124,3
573,2020/8/6 09:33,0.180314454,9.998779297,-10,3.290980765,-0.044635306,0.484820355,19.9987793,3.294890662,3.035002076,1.288957934,62.30999756,1.530179769,0.025750075,86.36252646,44.99472025,0.619503612,0.222099388,1,37,124.5,133,3
574,2020/8/6 09:34,0.175059097,9.998779297,-10,3.181585167,0.00291944,0.230343574,19.9987793,3.186589958,3.138150854,1.270098228,56.00753658,1.588434226,0.031871391,86.70380882,45.43803153,0.621896857,0.209719875,1,37,118.5,119,3
575,2020/8/6 09:35,0.201657101,9.998779297,-10,3.101589021,0.022423619,-0.03396237,19.9987793,3.109301502,3.216156424,1.255511516,45.68493308,1.630281911,0.047901375,85.86555295,45.39195159,0.654700705,0.348342866,1,37.1,120,121,3
576,2020/8/6 09:36,0.161843535,9.998779297,-10,3.284378806,0.008332537,-0.084747133,19.9987793,3.2884392,3.04095633,1.250335136,61.20502638,1.44550707,0.026688231,86.40395494,44.91165852,0.622701102,0.227911734,1,37.1,120,120,3
577,2020/8/6 09:37,0.225660937,9.998779297,-10,3.413295686,-0.006235951,-0.085651186,19.9987793,3.421130851,2.923010091,1.250790635,43.20876602,1.336524282,0.053548861,85.9846906,44.83423149,0.64952937,0.331269495,1,37.1,126.5,128,3
578,2020/8/6 09:38,0.16254004,9.998779297,-10,3.418236497,0.024517392,-0.159860824,19.9987793,3.422962334,2.921446112,1.24626884,55.60854461,1.325458746,0.032330387,84.86611511,44.46776493,0.640049594,0.311271906,1,37.1,133,140,3
579,2020/8/6 09:39,0.174788676,9.998779297,-10,3.39891548,-0.023681422,-0.112758085,19.9987793,3.402377346,2.93912138,1.25101599,65.16225308,1.351785387,0.023545167,84.80492726,44.20980983,0.617206833,0.216908959,1,37.1,140.5,144,3
580,2020/8/6 09:40,0.109133199,9.998779297,-10,3.375381197,0.01156414,-0.093670273,19.9987793,3.377305892,2.960939968,1.251514972,87.70567157,1.373024498,0.012996865,85.89484459,44.8162559,0.642585987,0.293554022,1,37.1,146,148,3
581,2020/8/6 09:41,0.130451845,9.998779297,-10,3.354128032,-0.014506947,-0.078227078,19.9987793,3.356573832,2.979228374,1.251067527,78.04633478,1.389044235,0.016413037,85.21573017,44.4814613,0.621102223,0.202012204,1,37.2,122.5,125,3
582,2020/8/6 09:42,0.158588112,9.998779297,-10,3.346744255,0.015591122,-0.063924567,19.9987793,3.351043687,2.984144922,1.253046523,58.92176401,1.398045141,0.028796684,87.23347089,44.87037278,0.605949981,0.192842434,1,37.2,121.5,122,3
583,2020/8/6 09:43,0.170440221,9.998779297,-10,3.305520861,0.014285268,-0.104442215,19.9987793,3.310564004,3.020633339,1.24884747,54.7388705,1.422858792,0.033365858,86.18084928,45.54365643,0.625096012,0.150985279,1,37.2,122.5,124,3
584,2020/8/6 09:44,0.159247397,9.998779297,-10,3.391204424,-0.013374362,-0.108419708,19.9987793,3.39501045,2.945499033,1.249719295,62.21530998,1.354845277,0.025828514,86.37536133,44.90101323,0.631460051,0.283725949,1,37.2,111,126,3
585,2020/8/6 09:45,0.141635547,9.998779297,-10,3.400432449,-0.003111403,-0.089417514,19.9987793,3.404185884,2.937559916,1.251982526,62.56488353,1.352436815,0.025540693,86.15596578,45.25951341,0.620292689,0.180173878,1,37.3,92.5,93,3
